"","q1s","q2s","q3s","q4s","q5s","q6s"
"2650",3,3.33333333333333,3.72727272727273,3.42857142857143,3,1
"2651",1.46153846153846,5,2.63636363636364,5,3.4,1
"2652",2,3.55555555555556,1.90909090909091,4.71428571428571,3.2,2.625
"2653",2.07692307692308,3.11111111111111,2.36363636363636,3.85714285714286,3.2,2
"2654",3,3,3.72727272727273,4,2,3.125
"2655",2.76923076923077,2.88888888888889,2.72727272727273,4.85714285714286,3.9,1.25
"2656",1.53846153846154,2,3.45454545454545,4.85714285714286,1,1.875
"2657",2.69230769230769,3,3,3.14285714285714,2,2.5
"2658",1,3,3,3.85714285714286,4,2
"2659",1,2.77777777777778,1,4,3.3,3
"2660",1.23076923076923,1,1.18181818181818,4,1,1
"2661",1.15384615384615,1,4,4,4,1
"2662",3.15384615384615,3,2.72727272727273,3.28571428571429,1,2.125
"2663",1.61538461538462,2.55555555555556,2.90909090909091,4,2.6,2.25
"2664",3.53846153846154,4,1.36363636363636,4.57142857142857,2.2,2.5
"2665",3.23076923076923,3.11111111111111,3,4,3.6,2.25
"2666",1.46153846153846,2.44444444444444,1.36363636363636,3.71428571428571,2.1,1.25
"2667",3.23076923076923,3,2.18181818181818,3.42857142857143,1,3
"2668",2.30769230769231,2.77777777777778,1.36363636363636,5,5,3
"2669",2.15384615384615,4,2.27272727272727,4,1.4,3
"2670",3.23076923076923,4.11111111111111,3.63636363636364,4.57142857142857,2,2.625
"2671",1,3.77777777777778,4.81818181818182,4.85714285714286,1,1
"2672",1,1,1,5,1.8,1
"2673",3,3,2.72727272727273,3.71428571428571,1.7,1.375
"2674",1.92307692307692,4.88888888888889,3,4.14285714285714,1.1,3.375
"2675",3,4.11111111111111,3.27272727272727,4,2.5,2.75
"2676",3.30769230769231,5,3.45454545454545,2.57142857142857,3.2,3.375
"2677",2.46153846153846,2.55555555555556,1.90909090909091,1.85714285714286,2.4,2
"2678",2.61538461538462,3,2.27272727272727,2,1,1
"2681",1.30769230769231,3,2.27272727272727,4,2,2.5
"2682",1.46153846153846,3.88888888888889,1.81818181818182,4.71428571428571,1.9,2.25
"2683",1.61538461538462,3.11111111111111,2.72727272727273,4,3.3,1.875
"2684",1,3.22222222222222,5,4.71428571428571,4.3,3.5
"2686",1.23076923076923,3.44444444444444,1.09090909090909,4.42857142857143,3.1,2
"2687",3.23076923076923,2.22222222222222,3.27272727272727,4,3.2,1
"2688",1.07692307692308,2.22222222222222,1.27272727272727,4.42857142857143,1.8,1
"2689",1.76923076923077,3.22222222222222,3.27272727272727,4,1.6,1.875
"2690",2.53846153846154,3.44444444444444,3,3,3,2.25
"2691",2.84615384615385,3.66666666666667,1.27272727272727,4.71428571428571,3.8,3
"2692",1.61538461538462,2.55555555555556,2.45454545454545,3.42857142857143,1.4,2.25
"2693",2.07692307692308,4.22222222222222,2.63636363636364,5,2.2,1
"2695",1.07692307692308,4.66666666666667,3,5,3,3
"2696",2.30769230769231,2.11111111111111,2.27272727272727,3.57142857142857,2,2.875
"2697",1.69230769230769,3,1.63636363636364,3.85714285714286,3.6,2.25
"2698",2.46153846153846,3.44444444444444,2,4,4,3
"2699",4.76923076923077,5,5,5,1,2
"2700",1.38461538461538,3.44444444444444,1.36363636363636,2.71428571428571,1.2,3.25
"2702",1.46153846153846,3,1.09090909090909,3,1.4,1.5
"2703",2.61538461538462,3,3,4,2,3
"2704",2.07692307692308,5,2.09090909090909,2.28571428571429,1,1
"2705",2.69230769230769,3.11111111111111,2.36363636363636,3.14285714285714,1.4,2.125
"2706",3.23076923076923,3.11111111111111,3.27272727272727,3.57142857142857,3,3
"2707",3.38461538461538,4.44444444444444,2.72727272727273,2.42857142857143,2.4,2.125
"2709",3,3,3,4,3,3
"2710",2.53846153846154,3.11111111111111,3.18181818181818,3.57142857142857,2.4,1.875
"2711",1.46153846153846,1,1.18181818181818,4.14285714285714,3.8,1.75
"2712",3,4.66666666666667,3.09090909090909,4.42857142857143,1.5,2.125
"2713",4.15384615384615,2.11111111111111,3.90909090909091,5,3.4,1.375
"2714",3.38461538461538,3.77777777777778,3.09090909090909,2,1.4,2
"2715",3.46153846153846,3.77777777777778,2.63636363636364,3,3.4,2.75
"2716",2.92307692307692,3,1,1,1,3
"2717",1.92307692307692,3.11111111111111,1.18181818181818,4.14285714285714,3.5,1
"2718",3.46153846153846,4.88888888888889,3.81818181818182,5,3.3,3.125
"2719",1,1,2,3,1,1
"2720",3.07692307692308,3,3,5,3,3
"2721",2.07692307692308,3.11111111111111,3.09090909090909,4,3.1,3.375
"2722",3,5,5,5,3,3
"2723",1.30769230769231,3.66666666666667,1.63636363636364,3.57142857142857,1.8,1.5
"2724",3.30769230769231,3.77777777777778,3.27272727272727,4.71428571428571,2.8,1.25
"2725",2.07692307692308,2.22222222222222,1.81818181818182,4,2,2.875
"2726",3.76923076923077,3.22222222222222,3.63636363636364,4.28571428571429,3.4,1
"2727",1.92307692307692,3.44444444444444,2.54545454545455,3.71428571428571,1.9,1.125
"2728",3.15384615384615,4,3.18181818181818,4,3.5,2
"2729",2.76923076923077,3,2.54545454545455,4,3.4,2
"2730",1.15384615384615,3.55555555555556,2,4,2.5,2.125
"2731",1.38461538461538,2.55555555555556,3,3,3,3
"2732",3.15384615384615,2.44444444444444,2.36363636363636,4,3.6,3
"2733",1.46153846153846,3.77777777777778,1.45454545454545,4.28571428571429,4,4.5
"2734",1.61538461538462,2.44444444444444,3.09090909090909,3.42857142857143,3,2.75
"2735",3.69230769230769,5,3.90909090909091,5,1,4
"2736",2.92307692307692,3.11111111111111,3.27272727272727,2.28571428571429,2.7,2
"2737",3,3,2.18181818181818,3.28571428571429,2.7,2.375
"2738",1.84615384615385,3.55555555555556,1.63636363636364,4,2.2,2.5
"2739",3.15384615384615,4,2.90909090909091,3,3,2.375
"2740",2.46153846153846,3.66666666666667,3.54545454545455,4.14285714285714,2.7,2.25
"2741",2.92307692307692,3.55555555555556,2.09090909090909,2.71428571428571,3,2.5
"2742",1.84615384615385,4.11111111111111,3.90909090909091,4.14285714285714,3.3,2.25
"2743",1.46153846153846,1,1.36363636363636,1,1.8,1
"2744",3.46153846153846,5,2,5,3,3
"2745",1.84615384615385,2,2.27272727272727,3,1,3
"2746",1.38461538461538,2.77777777777778,1.36363636363636,3.85714285714286,3.2,2.625
"2747",2,2.88888888888889,1.81818181818182,3.85714285714286,3.4,1.625
"2748",3.15384615384615,3.77777777777778,3.72727272727273,4,3.8,1
"2749",2.76923076923077,2.66666666666667,3.54545454545455,5,3.2,2
"2750",2.23076923076923,2.88888888888889,2.81818181818182,3.42857142857143,3.2,2
"2751",2.69230769230769,2.44444444444444,1.54545454545455,4.14285714285714,2.8,1.875
"2752",3.15384615384615,5,3.27272727272727,5,3.5,2.125
"2753",1.46153846153846,2.88888888888889,3,3,1.4,2.25
"2754",2.69230769230769,3.77777777777778,2.45454545454545,3.85714285714286,2.3,2
"2755",1.61538461538462,3.77777777777778,2.18181818181818,4,4,2.5
"2756",2.76923076923077,2.88888888888889,1.63636363636364,3.28571428571429,1.3,3.25
"2757",2.46153846153846,3,3.09090909090909,3.42857142857143,1,2
"2758",3,3.33333333333333,3.18181818181818,4,3.2,2.25
"2759",2.61538461538462,4,3.27272727272727,4.28571428571429,3.9,2
"2760",1.61538461538462,3,2.09090909090909,3.71428571428571,2.6,1
"2761",2.38461538461538,3,1.81818181818182,3,3.1,3.75
"2762",2,3.11111111111111,3,4,1.6,2.25
"2763",1.38461538461538,2.33333333333333,1.27272727272727,2.57142857142857,1,1.875
"2764",1.30769230769231,2,1,3,1,1.25
"2765",1.92307692307692,2,3,4,2.7,1
"2767",2,4,2.90909090909091,4.71428571428571,3,1.5
"2768",3.46153846153846,2.77777777777778,1.36363636363636,5,2,3.25
"2769",1.23076923076923,4.33333333333333,5,5,3.7,1
"2770",4.61538461538461,5,3.90909090909091,5,2.8,1.5
"2771",1.92307692307692,3,2.27272727272727,3.57142857142857,3.1,2.375
"2772",3,4,2.36363636363636,4,3.6,1.5
"2773",3.30769230769231,4,3,3.71428571428571,1.9,1
"2774",3,4.44444444444444,4.09090909090909,5,1.8,3.5
"2775",1.84615384615385,2.66666666666667,2.45454545454545,5,3,3
"2776",2.61538461538462,2.77777777777778,2.09090909090909,4,3.1,3
"2777",1,3,3,3,3,3
"2778",1.76923076923077,1.33333333333333,1,3.14285714285714,1,1
"2779",3.15384615384615,3.22222222222222,1.63636363636364,3.71428571428571,2.1,2.75
"2780",2.30769230769231,3.33333333333333,2.54545454545455,4,3.2,3.5
"2781",2.15384615384615,2.22222222222222,2.27272727272727,3.14285714285714,3.1,3.25
"2782",1.38461538461538,2,2,5,3.3,2
"2783",2.76923076923077,4,3.09090909090909,5,2.2,2.125
"2784",1.61538461538462,1,1,3,1,1
"2785",1,3.44444444444444,1,4.71428571428571,3.6,2.25
"2786",1.30769230769231,1.44444444444444,1,4,3.5,1
"2787",1.07692307692308,1,1.54545454545455,3.28571428571429,2.9,3.25
"2788",1.53846153846154,3,4.54545454545455,4.71428571428571,3.7,2.75
"2789",1.07692307692308,2.77777777777778,2.27272727272727,3.57142857142857,3,2.875
"2790",1.30769230769231,3.33333333333333,1,4,1,1.375
"2791",1.46153846153846,1,1.90909090909091,5,4.2,1.625
"2792",1.15384615384615,1,1,1,3,3
"2793",2.53846153846154,3.88888888888889,3,3,3,3
"2794",3.30769230769231,4,3,4,4,1
"2796",2.76923076923077,4.11111111111111,2.90909090909091,4,2.6,2
"2797",1.76923076923077,2.88888888888889,1.54545454545455,2.14285714285714,2.6,2.625
"2798",1,1,1.36363636363636,4,1,3
"2799",1,3.44444444444444,2.63636363636364,3,3.8,2.875
"2801",2.46153846153846,2,3.72727272727273,4,1,3.125
"2802",2.92307692307692,4,2.54545454545455,4,2.3,1.625
"2803",2.38461538461538,3,3.09090909090909,4,2,2
"2804",2.61538461538462,3.66666666666667,2.09090909090909,3.28571428571429,2.2,2.125
"2805",3.38461538461538,4,1.45454545454545,2.28571428571429,2.4,1.25
"2806",1.46153846153846,3,1,5,4,1
"2807",1.15384615384615,2.44444444444444,2.09090909090909,4,3.7,2.75
"2808",3.07692307692308,4.77777777777778,5,5,5,1
"2809",1.61538461538462,4,2.81818181818182,4,3,2
"2810",1.38461538461538,3,1.63636363636364,5,5,3
"2811",2.61538461538462,3.66666666666667,1,3.85714285714286,4,2.375
"2812",2.76923076923077,4,3,4,3.7,1.125
"2813",3.30769230769231,4.88888888888889,2.72727272727273,3.71428571428571,4.3,1.25
"2814",1.38461538461538,3,1,3,1,1
"2815",1.07692307692308,3.22222222222222,2.09090909090909,4.28571428571429,1.8,1
"2816",2.07692307692308,2.88888888888889,2,4.14285714285714,3.2,2.375
"2817",2.76923076923077,4.11111111111111,3.45454545454545,4.42857142857143,3.3,2.75
"2818",2.38461538461538,3,2,3.71428571428571,1,2.125
"2819",3,3.11111111111111,3.27272727272727,3.28571428571429,2.6,3.5
"2820",1.38461538461538,2,1.81818181818182,4.57142857142857,2.3,2.375
"2821",1.76923076923077,3.22222222222222,1.81818181818182,3.85714285714286,3.2,3.125
"2822",2.15384615384615,2.88888888888889,2.72727272727273,1.71428571428571,1.4,1
"2823",1.76923076923077,1.22222222222222,2.36363636363636,4.28571428571429,3.1,2
"2824",1,1,1.09090909090909,5,2,1.5
"2825",1.38461538461538,3,1.54545454545455,4.28571428571429,1.9,1.375
"2826",1.30769230769231,1,4.36363636363636,3,5,3
"2827",1,1,1,5,1,1
"2828",1.61538461538462,3,1.45454545454545,3,1,3.25
"2829",1,2.66666666666667,1,4,1,1.25
"2830",1,1.11111111111111,1,4,3,1
"2831",1.07692307692308,1,1,3.28571428571429,1.7,1.25
"2832",1.38461538461538,1,1.36363636363636,2.14285714285714,1,1
"2833",1,1,1,5,1,1
"2834",1.53846153846154,3,1.54545454545455,3,2,3
"2835",3.07692307692308,3.77777777777778,2.18181818181818,3.85714285714286,3.7,2.75
"2836",1.61538461538462,3.11111111111111,2.36363636363636,4,3.9,3.625
"2837",1.23076923076923,1,1.09090909090909,5,3.3,1
"2838",1.23076923076923,2.22222222222222,4.36363636363636,4.71428571428571,3.5,1.625
"2839",1.46153846153846,1,4.63636363636364,4.71428571428571,3.9,3
"2840",1.69230769230769,4.11111111111111,2.27272727272727,2.28571428571429,1.3,2.375
"2841",3,3,2.72727272727273,3,2.8,2.125
"2842",1.38461538461538,2,1.36363636363636,4.85714285714286,3.2,2.5
"2843",2.92307692307692,4.44444444444444,2.09090909090909,4.57142857142857,3.4,2.875
"2844",3,3.22222222222222,3.54545454545455,3.85714285714286,1.7,3
"2845",2.23076923076923,2.77777777777778,2.90909090909091,3.57142857142857,3,1.375
"2846",2.61538461538462,3.33333333333333,2.63636363636364,4.14285714285714,3,2
"2847",2.23076923076923,3.11111111111111,2.27272727272727,3.85714285714286,3.1,2.75
"2848",2.46153846153846,3.88888888888889,3.09090909090909,3.28571428571429,2.2,2.125
"2849",1,1,1,5,2.8,3
"2850",3,3,3.18181818181818,3,3.4,3
"2851",2.76923076923077,3.22222222222222,2.09090909090909,2.71428571428571,1.8,1
"2852",2.38461538461538,3.22222222222222,3.36363636363636,3.42857142857143,2.4,1
"2853",4.15384615384615,4,4.27272727272727,4.28571428571429,3.9,3
"2854",2.30769230769231,2.33333333333333,2.09090909090909,2,1.2,3
"2856",2.61538461538462,3.88888888888889,2.90909090909091,3.42857142857143,3.4,2.375
"2857",2.38461538461538,1,3.90909090909091,4,2,2.25
"2858",3.15384615384615,3.66666666666667,3.36363636363636,5,3.1,1
"2859",3.07692307692308,3.88888888888889,3.27272727272727,4,3.3,2.375
"2861",2.61538461538462,3.88888888888889,2.72727272727273,4,3.8,1.625
"2862",2.84615384615385,3.22222222222222,2.72727272727273,4,2.6,1.75
"2863",2.46153846153846,2.44444444444444,2.18181818181818,3.42857142857143,3.1,1
"2864",3,3.66666666666667,3.18181818181818,3.85714285714286,3.7,2
"2865",1,4.88888888888889,2.63636363636364,4.28571428571429,3,2.625
"2866",2.61538461538462,3.11111111111111,2.63636363636364,3.57142857142857,2.7,2.375
"2867",4.07692307692308,3.66666666666667,3.72727272727273,4.57142857142857,3.8,1
"2868",1,3,1,4.85714285714286,1.3,2.125
"2869",3.07692307692308,4.77777777777778,1.90909090909091,4,1.3,1
"2870",1.38461538461538,1.77777777777778,2.90909090909091,4.28571428571429,2.3,2
"2871",3.30769230769231,4.66666666666667,4.45454545454545,5,3.9,3.75
"2872",2.15384615384615,4.88888888888889,1.90909090909091,3.71428571428571,3.4,1
"2873",1,1.11111111111111,1,4.71428571428571,1,1
"2874",1.15384615384615,1.44444444444444,1.36363636363636,3.42857142857143,1.8,1.25
"2875",3,5,3,3,1.8,3
"2876",1,1.22222222222222,1,4.71428571428571,1,1
"2877",3.53846153846154,4.22222222222222,2.72727272727273,2.71428571428571,1.9,3
"2878",1.07692307692308,3.33333333333333,3.18181818181818,3.71428571428571,2.7,2.25
"2879",3,3,3,3,3,3
"2880",2.76923076923077,5,5,5,4.6,3.5
"2881",1.46153846153846,3,1.18181818181818,5,1,1
"2882",1.84615384615385,3,3.27272727272727,3.42857142857143,1,3
"2883",2.30769230769231,1.22222222222222,2.18181818181818,4.14285714285714,1.3,3.5
"2884",1.30769230769231,5,3,3,3,3
"2885",3.76923076923077,2.33333333333333,2.90909090909091,4,1.8,4.125
"2886",2.46153846153846,3.44444444444444,1.90909090909091,4,4,2.375
"2887",2.38461538461538,3.44444444444444,2,4,4,2.25
"2888",2.38461538461538,3,2.36363636363636,4.28571428571429,3.3,2.25
"2889",2,2,1.45454545454545,2,3.2,1
"2890",1.61538461538462,1.11111111111111,2,5,2.6,1
"2891",1.07692307692308,3,2.18181818181818,4.14285714285714,2.3,1
"2892",1.30769230769231,3,1.36363636363636,4.42857142857143,1.4,3
"2893",1.38461538461538,3,4.90909090909091,3,2.9,3
"2894",2.53846153846154,2.88888888888889,3,3.85714285714286,2.6,3
"2895",2.07692307692308,2.22222222222222,2.63636363636364,3.71428571428571,2.9,2.25
"2896",2,3.11111111111111,2.09090909090909,4,3.4,2
"2897",4.30769230769231,5,3.72727272727273,4.71428571428571,3.9,4
"2898",2.61538461538462,2.44444444444444,2.72727272727273,4,3.4,2.625
"2899",1.92307692307692,3.22222222222222,1.54545454545455,4.14285714285714,1.8,3.75
"2900",1,3.22222222222222,3.54545454545455,4,3.1,1
"2901",1.30769230769231,4.66666666666667,1.72727272727273,2.85714285714286,3,2.5
"2902",3.46153846153846,4.55555555555556,2.63636363636364,2.42857142857143,3.2,2.25
"2903",3.61538461538462,3.55555555555556,2.09090909090909,3.14285714285714,2.8,3
"2904",3.07692307692308,3.88888888888889,3,2.14285714285714,1.2,3.125
"2905",2.07692307692308,3.88888888888889,2.54545454545455,3.14285714285714,1,3.125
"2906",1,4.66666666666667,4.36363636363636,5,3.7,1.875
"2907",2.46153846153846,1,1.36363636363636,4,1.6,3
"2908",2.84615384615385,3.77777777777778,2.81818181818182,3.57142857142857,2.8,2.375
"2909",2.53846153846154,2.44444444444444,2.54545454545455,3.42857142857143,2.5,1.875
"2910",2.07692307692308,3.55555555555556,1.63636363636364,4,1.3,2.375
"2911",2.84615384615385,3,3,4,3.1,2
"2912",2,2,2,3.71428571428571,3.1,3
"2914",2.23076923076923,3.55555555555556,2.36363636363636,4.57142857142857,1.8,1
"2915",1.92307692307692,3.66666666666667,2.09090909090909,4,2.5,1
"2916",2.15384615384615,3,2.27272727272727,3.85714285714286,2.8,2.125
"2918",2.23076923076923,3.44444444444444,3.45454545454545,3,1,1
"2919",1.92307692307692,2,2.09090909090909,4,4,2
"2920",1.46153846153846,1.55555555555556,1.72727272727273,3,2.8,3
"2921",1.15384615384615,3.55555555555556,1.27272727272727,4.57142857142857,1.7,1
"2922",1.07692307692308,3,4,4,3,1
"2923",1.76923076923077,3.33333333333333,1.09090909090909,4,3,2.375
"2924",2,2,2.27272727272727,4,4,2.25
"2925",2.53846153846154,4.88888888888889,2.63636363636364,5,3.1,1.75
"2927",3,3,3,3,1,3
"2928",2.38461538461538,3.22222222222222,3,3,3.7,1
"2929",2.30769230769231,3.66666666666667,2.81818181818182,4,3.4,2.875
"2930",1,1,3,4.85714285714286,4.2,3
"2931",1.07692307692308,2,2.27272727272727,3,3,3
"2932",1.84615384615385,2.66666666666667,1.72727272727273,3.57142857142857,2.4,3
"2933",1,3.33333333333333,1.63636363636364,4,1,1
"2934",2.38461538461538,3,2.18181818181818,4,3,2
"2935",2.84615384615385,3.55555555555556,2.54545454545455,3.28571428571429,2.5,2
"2936",2.69230769230769,4,3.36363636363636,4,1.9,1
"2937",3,3,3,3,3,3
"2938",1.15384615384615,3.44444444444444,1.18181818181818,4.57142857142857,1,2.375
"2939",1.38461538461538,3,2.81818181818182,3.57142857142857,3.1,3
"2940",1,5,1,5,1,1
"2941",1.15384615384615,1.55555555555556,1,4,1,1
"2942",2.38461538461538,3,2.18181818181818,3,3.6,3
"2943",1,2,2.18181818181818,3,3.1,2.75
"2944",2.46153846153846,3.33333333333333,1,2.85714285714286,2.6,2.125
"2945",2.76923076923077,3.11111111111111,3.27272727272727,4,3,3
"2946",1.92307692307692,3.11111111111111,1,4,2.7,2.875
"2947",2.38461538461538,2.88888888888889,3.18181818181818,5,1,1
"2948",3.46153846153846,4,1,4.14285714285714,1,1.75
"2950",1.30769230769231,3.22222222222222,1.63636363636364,4.28571428571429,1,1
"2951",1.84615384615385,2.44444444444444,1.72727272727273,3.14285714285714,1,1
"2952",2.23076923076923,3,2.09090909090909,2.28571428571429,2,3
"2953",1.53846153846154,2.66666666666667,1.27272727272727,3.71428571428571,1,1.375
"2954",2.69230769230769,5,3.90909090909091,5,3.7,1
"2955",1.07692307692308,3.11111111111111,3.09090909090909,4,3,2.75
"2956",3.61538461538462,3.44444444444444,3.36363636363636,4,3,1.5
"2957",1.53846153846154,3,2.27272727272727,3.71428571428571,3,1.75
"2958",1.38461538461538,3,1.27272727272727,4,3.1,1.75
"2959",2.07692307692308,3.55555555555556,3.27272727272727,3.57142857142857,1,2.875
"2960",1.38461538461538,3.66666666666667,1.45454545454545,4.57142857142857,2.8,3.125
"2961",2.07692307692308,4,2,5,5,2.625
"2962",2.15384615384615,2.22222222222222,1.81818181818182,2.14285714285714,3.5,2
"2963",1,1,2.27272727272727,3.28571428571429,3.7,3.125
"2964",2.84615384615385,3.88888888888889,2.81818181818182,3.28571428571429,2.4,3
"2965",2.46153846153846,3.22222222222222,1.90909090909091,3.85714285714286,3.5,3.25
"2966",3.61538461538462,3.88888888888889,4,4,3.8,2.625
"2967",1,1.77777777777778,1,4,1.4,1
"2968",1,1,2,4,2.5,2.625
"2969",1.07692307692308,2.77777777777778,2.27272727272727,5,2,1.625
"2970",2.76923076923077,3.33333333333333,2.90909090909091,3.42857142857143,3.3,3.375
"2971",1,3.11111111111111,1.63636363636364,5,3.5,3
"2972",1.69230769230769,3,2,3,1,1
"2973",2.07692307692308,2,1.81818181818182,4,1.4,2.125
"2974",3.30769230769231,4.22222222222222,3.63636363636364,5,5,1
"2975",2.23076923076923,2.88888888888889,1.45454545454545,4,1,1
"2976",2.23076923076923,3,1.54545454545455,3,1.9,2.375
"2977",3.46153846153846,3.44444444444444,3.18181818181818,4.85714285714286,3,1.75
"2978",4.15384615384615,4.33333333333333,1.27272727272727,5,3.8,1.375
"2979",3.23076923076923,4,3,4,3,3.625
"2980",2.07692307692308,4.22222222222222,2,4,2.4,1
"2981",3.15384615384615,4,2.45454545454545,4,2.7,1.625
"2982",2.92307692307692,4.88888888888889,4,5,3.4,2.25
"2983",1,3,2.09090909090909,4.14285714285714,5,3.125
"2984",1,1,1,5,1,1
"2985",2.61538461538462,3,2,4,1,1
"2986",2.61538461538462,3,3,3,1,1
"2987",1,4,4,5,2,1
"2988",5,3,2,5,1,1
"2989",2.15384615384615,3,3,3,3,3
"2990",2.76923076923077,3.88888888888889,3.54545454545455,3.57142857142857,3.1,3.125
"2991",1.15384615384615,3,1.81818181818182,4,1,2
"2992",1,5,1,5,1,1
"2993",1.61538461538462,3.66666666666667,4,4.71428571428571,1,1
"2994",2.92307692307692,2,3.09090909090909,3,2,4
"2995",2.53846153846154,3,3.36363636363636,3,3,3
"2996",1,1,1,4,5,3
"2997",3.23076923076923,5,2.72727272727273,1.42857142857143,1.1,1
"2998",2.84615384615385,4.66666666666667,2.45454545454545,3.71428571428571,1.8,3.125
"2999",4.15384615384615,4.22222222222222,4.27272727272727,4.85714285714286,3.8,2.625
"3000",1.23076923076923,3.66666666666667,3.18181818181818,4.71428571428571,2.9,2.375
"3001",2,1,4,3,3,3
"3002",2.30769230769231,3,2.09090909090909,3,1,2
"3003",2.15384615384615,3.22222222222222,3.18181818181818,4,1,1
"3004",2.53846153846154,3.44444444444444,3.63636363636364,5,2.5,3
"3005",2.15384615384615,3,1.90909090909091,3.57142857142857,3.8,1
"3006",3.46153846153846,4,2.63636363636364,4,2.9,3
"3007",2.46153846153846,3.22222222222222,3.36363636363636,3.57142857142857,2.2,1.125
"3008",3.84615384615385,3.44444444444444,3.63636363636364,3,2.6,3.5
"3009",1.61538461538462,3,2.09090909090909,3.28571428571429,1,1.75
"3010",2.07692307692308,3,1.90909090909091,3,1.1,3
"3011",2.46153846153846,2,1.45454545454545,3.57142857142857,1,1
"3013",2.30769230769231,3,2.54545454545455,3,1.6,3
"3015",3,3,3.18181818181818,3,3.6,3
"3016",2.53846153846154,3.11111111111111,3.18181818181818,4,3.2,2
"3018",2.84615384615385,3.77777777777778,3.18181818181818,4.14285714285714,3.6,1.75
"3019",1.15384615384615,1,1,4.42857142857143,1,1
"3020",2.84615384615385,3,2.45454545454545,3,3.2,3
"3022",3.84615384615385,4,3.90909090909091,5,3.1,3
"3023",2.84615384615385,3,3,3,1.4,2.25
"3024",1,1,1,5,1.8,3
"3026",2.76923076923077,3.66666666666667,2.54545454545455,3.71428571428571,3.8,3.25
"3027",2.84615384615385,5,3.45454545454545,5,3.2,2.875
"3028",3.61538461538462,4,3.63636363636364,4,3.4,3.125
"3029",3.84615384615385,5,4,5,2.2,4.125
"3030",1.84615384615385,3,1.81818181818182,4,3,3
"3031",1.69230769230769,3.44444444444444,2.18181818181818,4.28571428571429,1,2.75
"3032",1,1,3,1,1,1
"3033",2.07692307692308,3.88888888888889,1,4.28571428571429,3.7,2.125
"3034",1.46153846153846,2,2.09090909090909,4,1,3
"3035",3,4.22222222222222,3.09090909090909,3.85714285714286,3.2,2.625
"3037",3,3,3,3.85714285714286,2,1
"3038",3.07692307692308,3.66666666666667,3,3.42857142857143,2,2.5
"3039",1.07692307692308,3.55555555555556,1,3,3.6,3
"3040",1.84615384615385,3.88888888888889,4,4.28571428571429,3.1,1.25
"3041",2.92307692307692,3,3,3,2,3
"3042",3,3,3,3,3,3
"3043",2.84615384615385,3,2.90909090909091,3,3,3
"3044",2.07692307692308,2.33333333333333,1.63636363636364,4,2.5,3.375
"3045",3.30769230769231,4,3.09090909090909,3,3,2.375
"3046",2,3.22222222222222,4.18181818181818,4,4,2.125
"3047",3.61538461538462,2.66666666666667,3.45454545454545,4,3.1,2.375
"3048",1,1,1.90909090909091,5,1,1
"3049",1.07692307692308,2.77777777777778,1.09090909090909,2,1.4,1
"3051",2.61538461538462,3,3.27272727272727,4,3.8,3.25
"3052",2.61538461538462,2.44444444444444,2.45454545454545,3.85714285714286,3.5,1.875
"3053",1.76923076923077,5,2.45454545454545,5,2.2,1
"3054",2.15384615384615,2.22222222222222,4.81818181818182,5,1.1,1
"3055",3.30769230769231,3.88888888888889,2.63636363636364,3.85714285714286,3.5,2.875
"3056",2.76923076923077,1.33333333333333,1.63636363636364,3.71428571428571,1.8,3.5
"3057",1.61538461538462,2.88888888888889,2.18181818181818,4,3.6,1.125
"3058",3.07692307692308,2.44444444444444,3.54545454545455,4.28571428571429,3.5,1.25
"3059",1,1.77777777777778,1,3,1,3
"3060",2.23076923076923,2.55555555555556,3.27272727272727,5,2.6,1
"3061",2.84615384615385,3.11111111111111,3,3.42857142857143,3,3
"3062",1.15384615384615,2.77777777777778,1,5,2.3,1
"3063",2,3,1.27272727272727,3,1,1
"3064",1.07692307692308,2.77777777777778,1,5,1.6,1
"3065",1,3,1,3,2,1
"3066",2.46153846153846,2.11111111111111,1.45454545454545,3,2.6,2
"3067",1,5,1,3,1,3
"3068",2.38461538461538,3.33333333333333,2.63636363636364,3.85714285714286,3.3,2
"3069",2.69230769230769,5,2.54545454545455,4,3,3
"3070",2.92307692307692,4.66666666666667,3,5,2.8,2.375
"3071",1,3,3,5,3.2,3
"3072",1.38461538461538,2.33333333333333,2.09090909090909,3.85714285714286,1,1
"3073",1,4,4,4,1,2
"3074",1.38461538461538,2,3,3.71428571428571,1.5,1.125
"3077",1.15384615384615,2.33333333333333,3.45454545454545,4.28571428571429,2.5,2.75
"3078",2.23076923076923,1.77777777777778,1.72727272727273,1,1,1.375
"3079",3,3,3,3,3.1,2.25
"3080",3,3,1.63636363636364,1.85714285714286,1,3
"3081",1,3,3,3.57142857142857,1,1
"3082",2.46153846153846,4,2.27272727272727,5,2.2,1
"3083",2.23076923076923,3.77777777777778,2,4.28571428571429,3.9,3.625
"3084",3.30769230769231,3.33333333333333,3.18181818181818,4,3,2.5
"3085",3.15384615384615,3.11111111111111,2,4.42857142857143,2.7,2.375
"3086",1.38461538461538,3.11111111111111,2,5,5,3.125
"3087",1.61538461538462,3.77777777777778,1.45454545454545,4.85714285714286,3.4,1
"3088",3.30769230769231,4,2.63636363636364,4.28571428571429,3.2,3
"3089",1.76923076923077,3.55555555555556,2.27272727272727,3.85714285714286,3.5,2.125
"3090",2.46153846153846,3.44444444444444,2,1,1,1
"3091",2.69230769230769,3,3,4,1,3.625
